,under15,15_17,18_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85up,Male,Female,never_mar,married,mar_apart,widowed,divorced,lt_hs,some_hs,hs_grad,some_col,assoc_dec,ba_deg,grad_deg,not_in_labor_force,employed,unemployed,below_pov_level,at_above_pov_level,Overdose,No_overdose,Insured,Uninsured,Veteran,Not_veteran,FIPS
"Fannin County, Texas",0.174220922,0.037746891,0.084242868,0.059400146,0.062501829,0.058814923,0.059341624,0.068997805,0.072392099,0.069670812,0.064081931,0.057907827,0.04810534,0.036371617,0.020629115,0.02557425,0.527695684,0.472304316,0.380014631,0.388763716,0.0506218,0.065779078,0.114820775,0.213606437,0.125618142,0.28102414,0.208573519,0.051031456,0.079356255,0.040790051,0.575391368,0.404418435,0.020190198,0.131997074,0.868002926,NA,NA,0.798332114,0.201667886,0.094308705,0.905691295,48147
"Fayette County, Texas",0.172704061,0.034987633,0.07316684,0.04212878,0.050307189,0.048432139,0.056012128,0.05577276,0.065387377,0.085773558,0.075041889,0.070055055,0.060679805,0.039415942,0.039176574,0.03095827,0.492739169,0.507260831,0.372855661,0.433216309,0.02788638,0.070134844,0.095906806,0.238251017,0.092435969,0.323226682,0.165203862,0.048472034,0.099257959,0.033152477,0.534429107,0.457911115,0.007659778,0.117290353,0.882709647,NA,NA,0.804675656,0.195324344,0.068618846,0.931381154,48149
"Fisher County, Texas",0.167653876,0.040175122,0.092196755,0.058202421,0.043007984,0.051506567,0.059490085,0.058459954,0.058717486,0.069276333,0.071594128,0.081895442,0.043780582,0.049446304,0.031934072,0.02266289,0.483904198,0.516095802,0.359515838,0.451712593,0.025238218,0.083698172,0.079835179,0.222250837,0.095544682,0.273242338,0.194437291,0.076229719,0.111511718,0.026783415,0.511202678,0.452485192,0.03631213,0.151429307,0.848570693,NA,NA,0.801184651,0.198815349,0.073139325,0.926860675,48151
"Floyd County, Texas",0.21866485,0.05023842,0.080040872,0.050919619,0.065054496,0.069993188,0.054836512,0.047513624,0.051771117,0.065224796,0.058923706,0.040020436,0.057561308,0.033378747,0.028950954,0.026907357,0.491314714,0.508685286,0.392200272,0.460660763,0.038147139,0.049216621,0.059775204,0.316927793,0.136750681,0.220027248,0.173365123,0.047343324,0.08106267,0.024523161,0.548535422,0.420470027,0.03099455,0.167574932,0.832425068,NA,NA,0.772820163,0.227179837,0.053644414,0.946355586,48153
"Foard County, Texas",0.151988636,0.034090909,0.0703125,0.022727273,0.0390625,0.088068182,0.040482955,0.057528409,0.094460227,0.073863636,0.058238636,0.057528409,0.057528409,0.076704545,0.036931818,0.040482955,0.505681818,0.494318182,0.360085227,0.447443182,0.041193182,0.091619318,0.059659091,0.219460227,0.147017045,0.214488636,0.222301136,0.075994318,0.095170455,0.025568182,0.475142045,0.480823864,0.044034091,0.072443182,0.927556818,NA,NA,0.772727273,0.227272727,0.056107955,0.943892045,48155
"Fort Bend County, Texas",0.229096954,0.048831258,0.083398481,0.056231081,0.067227345,0.07573491,0.077555448,0.073934661,0.06720841,0.063923056,0.055614317,0.04074569,0.026372098,0.015722088,0.009750562,0.008653641,0.491216514,0.508783486,0.446575468,0.428798851,0.036013104,0.029829227,0.058783351,0.262206124,0.090030054,0.137464124,0.159521575,0.04711622,0.189041066,0.114620839,0.480958744,0.491056913,0.027984343,0.085087821,0.914912179,NA,NA,0.868070528,0.131929472,0.035557293,0.964442707,48157
"Franklin County, Texas",0.196553984,0.04719543,0.076411649,0.049442832,0.050379249,0.050941099,0.05478041,0.056653245,0.067141118,0.073883322,0.068639386,0.07266598,0.047476355,0.042887911,0.027811593,0.017136436,0.502106939,0.497893061,0.377750726,0.435059462,0.030527203,0.052813934,0.103848675,0.242344789,0.087742298,0.236351718,0.223522802,0.045416237,0.122483379,0.042138777,0.515123139,0.447607454,0.037269407,0.083341137,0.916658863,NA,NA,0.824983613,0.175016387,0.084933046,0.915066954,48159
"Freestone County, Texas",0.188492567,0.042163479,0.066416358,0.055761327,0.077883201,0.063625755,0.061849916,0.056573139,0.062560252,0.071693135,0.060835151,0.063118372,0.045055558,0.036328581,0.026485362,0.021157847,0.515652747,0.484347253,0.386879091,0.393627277,0.063270587,0.062560252,0.093662794,0.240093358,0.129128824,0.253741945,0.195342229,0.081587092,0.076513268,0.023593282,0.595920645,0.382515602,0.021563753,0.173575524,0.826424476,NA,NA,0.792785022,0.207214978,0.064031661,0.935968339,48161
"Frio County, Texas",0.181602557,0.056563886,0.138548005,0.10075281,0.08244818,0.063112303,0.059863875,0.045271734,0.062699804,0.039960813,0.046406105,0.036660823,0.033257709,0.022223368,0.021140559,0.00948747,0.597091884,0.402908116,0.562854491,0.265030422,0.066102918,0.033206146,0.072806022,0.303599051,0.189130659,0.288388161,0.123698051,0.045993606,0.038413942,0.010776529,0.616118387,0.359441064,0.024440549,0.176240074,0.823759926,NA,NA,0.775085078,0.224914922,0.030318655,0.969681345,48163
"Gaines County, Texas",0.304610994,0.053835933,0.093253285,0.073372373,0.067171891,0.060430097,0.057428276,0.049800699,0.058707741,0.054967767,0.039564982,0.023473254,0.024359037,0.015353575,0.011465971,0.012204124,0.507849023,0.492150977,0.479848433,0.375572068,0.05014517,0.035529748,0.058904581,0.475714778,0.120909404,0.207174844,0.094532749,0.029673737,0.053934354,0.018060135,0.551104768,0.425963289,0.022931942,0.164509621,0.835490379,NA,NA,0.677624133,0.322375867,0.021258796,0.978741204,48165
"Galveston County, Texas",0.203021196,0.042370731,0.086224239,0.066281654,0.067281382,0.066483434,0.064578754,0.065679372,0.069195234,0.072117986,0.061438936,0.048405786,0.034877358,0.020774162,0.01783001,0.013439767,0.493043178,0.506956822,0.437251023,0.388212383,0.036237844,0.044443561,0.093855189,0.234009704,0.103977816,0.196319656,0.189284874,0.066196051,0.141086982,0.069124917,0.48480383,0.482220435,0.032975734,0.130340672,0.869659328,NA,NA,0.82554901,0.17445099,0.065951469,0.934048531,48167
"Garza County, Texas",0.124204835,0.042938931,0.10178117,0.08730916,0.083651399,0.072041985,0.114344784,0.076812977,0.064249364,0.063931298,0.044529262,0.03514631,0.029739186,0.03148855,0.016857506,0.010973282,0.647264631,0.352735369,0.424459288,0.312659033,0.152194656,0.04596056,0.064726463,0.303435115,0.176049618,0.255884224,0.145833333,0.017175573,0.072201018,0.02942112,0.636132316,0.35178117,0.012086514,0.137563613,0.862436387,NA,NA,0.765108142,0.234891858,0.022264631,0.977735369,48169
"Gillespie County, Texas",0.161095849,0.037545788,0.066659035,0.040827228,0.040216728,0.041170635,0.058379121,0.052197802,0.057387057,0.067269536,0.086843712,0.080624237,0.068948413,0.068032662,0.031135531,0.041666667,0.485767705,0.514232295,0.340315934,0.483707265,0.021825397,0.075816545,0.07833486,0.200358669,0.086729243,0.254197192,0.165025946,0.040750916,0.187003968,0.065934066,0.513125763,0.464590965,0.022283272,0.099549756,0.900450244,NA,NA,0.778998779,0.221001221,0.073183761,0.926816239,48171
"Glasscock County, Texas",0.184615385,0.051748252,0.151048951,0.020979021,0.064335664,0.085314685,0.074825175,0.058041958,0.035664336,0.047552448,0.104895105,0.041258741,0.01958042,0.025174825,0.023076923,0.011888112,0.55034965,0.44965035,0.384615385,0.488811189,0.08041958,0.033566434,0.012587413,0.313286713,0.115384615,0.167132867,0.181118881,0.048251748,0.12027972,0.054545455,0.486713287,0.513286713,0,0.101398601,0.898601399,NA,NA,0.804895105,0.195104895,0.034265734,0.965734266,48173
"Goliad County, Texas",0.181649183,0.032930554,0.087372195,0.033860045,0.055371133,0.059487452,0.040897623,0.068516797,0.063470987,0.090824592,0.071172487,0.071305272,0.040366485,0.044084451,0.046607356,0.012083389,0.495817289,0.504182711,0.391581463,0.440711725,0.017660337,0.076616651,0.073429823,0.236754747,0.084982074,0.242730049,0.235028549,0.075288806,0.088036117,0.037179657,0.553312973,0.416810517,0.02987651,0.135041827,0.864958173,NA,NA,0.84211924,0.15788076,0.074093746,0.925906254,48175
"Gonzales County, Texas",0.226206029,0.044176707,0.086659893,0.06174094,0.057773262,0.063676392,0.045918614,0.059757101,0.062321575,0.072143998,0.058402284,0.056079741,0.035999419,0.027289882,0.023757681,0.018096482,0.505540233,0.494459767,0.428847922,0.393913001,0.034838148,0.057337785,0.085063144,0.305220884,0.140175158,0.310398219,0.129965646,0.033725262,0.058595829,0.021919001,0.527023758,0.452895921,0.020080321,0.14685247,0.85314753,NA,NA,0.74490734,0.25509266,0.054095902,0.945904098,48177
"Gray County, Texas",0.215516861,0.041040335,0.077407979,0.066651973,0.070839762,0.071104254,0.062067445,0.063257659,0.059422526,0.067798104,0.047608552,0.048313864,0.033766806,0.02565572,0.024289178,0.025258982,0.524707957,0.475292043,0.426581441,0.369451179,0.049680406,0.057835574,0.0964514,0.267533613,0.137447653,0.245492616,0.198148556,0.059642936,0.070443024,0.021291602,0.552126956,0.420938946,0.026934097,0.139695834,0.860304166,NA,NA,0.76658585,0.23341415,0.064183381,0.935816619,48179
"Grayson County, Texas",0.197829807,0.040012446,0.086286559,0.061877722,0.058906347,0.05584163,0.061037648,0.060368699,0.068046049,0.07281425,0.063596764,0.05579496,0.046810828,0.030561605,0.020714063,0.019500622,0.487997822,0.512002178,0.397829807,0.393123833,0.036924393,0.058634101,0.113487866,0.22576229,0.101003423,0.238534536,0.220286248,0.072518668,0.097853143,0.044041693,0.49761201,0.475023335,0.027364655,0.132545115,0.867454885,NA,NA,0.794757312,0.205242688,0.079402614,0.920597386,48181
"Gregg County, Texas",0.219168543,0.039807602,0.096555298,0.071242328,0.067209743,0.061824866,0.057460281,0.057921842,0.060067696,0.065630719,0.055695014,0.047994235,0.033426725,0.024365556,0.019563703,0.022065849,0.487537856,0.512462144,0.457309667,0.3394173,0.043281455,0.053945941,0.106045638,0.261024827,0.114410417,0.217686689,0.213500251,0.054634233,0.09708164,0.041661943,0.512696973,0.463884885,0.023418142,0.171263381,0.828736619,NA,NA,0.78935009,0.21064991,0.061873451,0.938126549,48183
"Grimes County, Texas",0.185052479,0.040065147,0.088201231,0.057437568,0.057401375,0.066485704,0.064096996,0.069598263,0.063192182,0.070611654,0.073036554,0.057799493,0.047195078,0.025913862,0.015816142,0.018096272,0.53897937,0.46102063,0.447376041,0.3305827,0.06543612,0.0553384,0.101266739,0.241621426,0.149873326,0.281324647,0.189504162,0.035758234,0.064314151,0.037604054,0.584147666,0.395982628,0.019869707,0.162757872,0.837242128,NA,NA,0.777850163,0.222149837,0.062902642,0.937097358,48185
"Guadalupe County, Texas",0.210239981,0.046803793,0.090152575,0.058586926,0.068281583,0.06639293,0.073103128,0.07008644,0.067849707,0.063608295,0.051212799,0.048047854,0.032957966,0.022644501,0.01696565,0.013065871,0.49536861,0.50463139,0.430290646,0.411494357,0.032403617,0.043890239,0.081921141,0.241380199,0.102638313,0.24314638,0.16559557,0.061719641,0.121279901,0.064239994,0.490920928,0.488284548,0.020794524,0.099105952,0.900894048,NA,NA,0.855076481,0.144923519,0.114395663,0.885604337,48187
"Hale County, Texas",0.228094861,0.04622871,0.113211972,0.069416352,0.068302407,0.056136957,0.060709993,0.059859877,0.058775247,0.059596048,0.047987571,0.038753554,0.032128514,0.022015068,0.017324774,0.021458095,0.520358807,0.479641193,0.469029402,0.346319585,0.047254712,0.050303403,0.087092897,0.305631284,0.137689444,0.252308504,0.164189605,0.033623545,0.075806877,0.03075074,0.537683581,0.430363791,0.031952628,0.193093542,0.806906458,NA,NA,0.779087152,0.220912848,0.03763961,0.96236039,48189
"Hall County, Texas",0.185751464,0.046519193,0.089785296,0.033181522,0.048471047,0.064411191,0.042940794,0.067664281,0.053025374,0.056278465,0.081327261,0.057579701,0.065061809,0.053350683,0.025699414,0.028952505,0.502927781,0.497072219,0.38776838,0.389069616,0.04749512,0.076122316,0.099544567,0.266428107,0.145413142,0.2482108,0.204619388,0.036759922,0.067664281,0.030904359,0.528301887,0.42517892,0.046519193,0.214053351,0.785946649,NA,NA,0.716655823,0.283344177,0.049772284,0.950227716,48191
"Hamilton County, Texas",0.172330391,0.034103277,0.077034708,0.050550248,0.050066513,0.052847986,0.055145725,0.049219978,0.063127343,0.077518442,0.066271617,0.068569355,0.058410932,0.051033982,0.021405249,0.052364252,0.492199782,0.507800218,0.353488935,0.434877252,0.047285041,0.082960455,0.081388318,0.23098319,0.122747612,0.287942919,0.147297134,0.054541057,0.109928649,0.046559439,0.54275003,0.451928891,0.005321079,0.152013545,0.847986455,NA,NA,0.773249486,0.226750514,0.072560164,0.927439836,48193
"Hansford County, Texas",0.234901749,0.059491617,0.096809086,0.063457725,0.055164954,0.0531819,0.079502434,0.047593294,0.050477736,0.054624121,0.049215792,0.041463854,0.04633135,0.035514693,0.013160267,0.019109429,0.501712637,0.498287363,0.433387417,0.403100775,0.051739679,0.055164954,0.056607175,0.356048314,0.14890932,0.213809266,0.159906256,0.023436092,0.073553272,0.02433748,0.548043988,0.430142419,0.021813593,0.152875428,0.847124572,NA,NA,0.723093564,0.276906436,0.040742744,0.959257256,48195
"Hardeman County, Texas",0.200910931,0.030617409,0.079706478,0.063512146,0.054149798,0.053390688,0.048076923,0.068319838,0.065789474,0.056933198,0.076417004,0.071103239,0.044534413,0.030111336,0.025303644,0.031123482,0.490384615,0.509615385,0.355769231,0.418269231,0.02909919,0.06958502,0.127277328,0.256072874,0.15055668,0.256325911,0.190283401,0.043775304,0.074139676,0.028846154,0.534159919,0.429908907,0.035931174,0.115890688,0.884109312,NA,NA,0.744433198,0.255566802,0.059210526,0.940789474,48197
"Hardin County, Texas",0.204810302,0.043384948,0.081484241,0.058780752,0.062807074,0.057929371,0.069671332,0.060022349,0.066780184,0.070256656,0.060980152,0.05463027,0.044732968,0.029869278,0.01786126,0.015998865,0.484967807,0.515032193,0.38278437,0.419801699,0.040830806,0.058142216,0.098440909,0.227868533,0.113464233,0.308678763,0.181007113,0.063835825,0.075240781,0.029904752,0.548910055,0.432944891,0.018145054,0.134766491,0.865233509,NA,NA,0.845740435,0.154259565,0.06741872,0.93258128,48199
"Harris County, Texas",0.226442106,0.043057036,0.095334233,0.081824686,0.080542998,0.073460578,0.069375645,0.064562632,0.060705617,0.056891188,0.049525228,0.03654061,0.02481074,0.016135715,0.01080364,0.009987348,0.497182741,0.502817259,0.507152707,0.336735743,0.048156196,0.033693042,0.074262312,0.296803731,0.110336005,0.17765908,0.163872511,0.045445726,0.133744687,0.07213826,0.470225135,0.497459546,0.032315319,0.156687973,0.843312027,5.97E-05,0.99994025,0.774570382,0.225429618,0.035109439,0.964890561,48201
"Harrison County, Texas",0.210833521,0.044969615,0.08759847,0.058038863,0.05962938,0.061339935,0.060559682,0.059809438,0.064025808,0.068887388,0.064055818,0.053912522,0.042703879,0.024172856,0.020226574,0.019236252,0.488498762,0.511501238,0.420766749,0.402940956,0.03470628,0.051856853,0.089729162,0.243319079,0.125110661,0.255788131,0.19575362,0.049095956,0.091979893,0.03895266,0.53498387,0.438367469,0.026648661,0.158046365,0.841953635,NA,NA,0.813864506,0.186135494,0.068377223,0.931622777,48203
"Hartley County, Texas",0.177735391,0.039015086,0.031558869,0.096584012,0.096757413,0.068493151,0.110282643,0.055488122,0.073695162,0.062250737,0.044737298,0.03641408,0.04092249,0.034159875,0.021328247,0.010577423,0.591468701,0.408531299,0.399341079,0.397780475,0.053927519,0.046644703,0.102306225,0.234263915,0.121727068,0.299635859,0.177561991,0.029131264,0.10456043,0.033119473,0.641234611,0.355470782,0.003294607,0.071094156,0.928905844,NA,NA,0.764175481,0.235824519,0.056528524,0.943471476,48205
"Haskell County, Texas",0.154243415,0.038216561,0.098640041,0.067653641,0.054398347,0.069202961,0.058185574,0.053021174,0.060767774,0.039249441,0.089344121,0.066965054,0.049750387,0.030814254,0.03305216,0.036495094,0.52866242,0.47133758,0.414701326,0.366844552,0.056464107,0.064899294,0.097090721,0.263728697,0.160440695,0.278877604,0.162162162,0.036322947,0.068514374,0.02995352,0.559132381,0.393527285,0.047340334,0.183852642,0.816147358,NA,NA,0.741435703,0.258564297,0.053365467,0.946634533,48207
"Hays County, Texas",0.19453833,0.03811903,0.171775655,0.072637766,0.068817046,0.069737938,0.06131276,0.060073475,0.055331864,0.056781778,0.046612785,0.038079843,0.029831007,0.019333823,0.008988489,0.00802841,0.49784962,0.50215038,0.500857213,0.362003429,0.03399951,0.029091354,0.074048494,0.22450649,0.082708793,0.17555229,0.234876316,0.04671565,0.157271614,0.078368846,0.440146951,0.532289983,0.027563066,0.16638746,0.83361254,NA,NA,0.824021553,0.175978447,0.055214303,0.944785697,48209
"Hemphill County, Texas",0.268160552,0.052450135,0.078552081,0.040384142,0.055897562,0.08421571,0.065747353,0.069933514,0.039152918,0.063284905,0.049248953,0.052450135,0.027825659,0.013297217,0.023147008,0.016252155,0.483870968,0.516129032,0.452844127,0.406550111,0.041122876,0.02684068,0.072642206,0.332184191,0.131494706,0.191332184,0.187146023,0.030041862,0.099236641,0.028564393,0.503570549,0.473528688,0.022900763,0.098005417,0.901994583,NA,NA,0.756463925,0.243536075,0.036936715,0.963063285,48211
"Henderson County, Texas",0.177715635,0.039584887,0.079555058,0.055083271,0.051404425,0.052684564,0.055319413,0.060514541,0.06613224,0.07435993,0.07138951,0.068704947,0.055294556,0.041474024,0.02936863,0.021414367,0.485918469,0.514081531,0.361496396,0.429356202,0.038105891,0.068941089,0.102100423,0.221923937,0.127665921,0.270867512,0.198595575,0.050186428,0.087658464,0.043102163,0.574745215,0.402933134,0.022321651,0.160651255,0.839348745,NA,NA,0.777690778,0.222309222,0.084389759,0.915610241,48213
"Hidalgo County, Texas",0.278199977,0.054297854,0.110333428,0.069134401,0.06411079,0.063967158,0.064744187,0.057453063,0.049746347,0.042849625,0.038910323,0.033338082,0.026167045,0.020518278,0.014004184,0.012225258,0.489108053,0.510891947,0.526546729,0.32295921,0.056152128,0.037371569,0.056970363,0.40214672,0.149651102,0.162651035,0.145010119,0.031577993,0.078881408,0.030081623,0.572808219,0.394802617,0.032389164,0.284246676,0.715753324,NA,NA,0.679315367,0.320684633,0.022197132,0.977802868,48215
"Hill County, Texas",0.192943303,0.041498347,0.083448685,0.054436566,0.054464815,0.043419306,0.063815362,0.058108986,0.066499054,0.073759146,0.063645866,0.063815362,0.051922371,0.042543575,0.02618718,0.019492076,0.497273934,0.502726066,0.383654906,0.405180937,0.04415379,0.060510184,0.106500184,0.240261024,0.126698494,0.264244753,0.189073138,0.060566683,0.082883697,0.036272211,0.529534733,0.433995311,0.036469957,0.137659256,0.862340744,NA,NA,0.771575468,0.228424532,0.076273341,0.923726659,48217
"Hockley County, Texas",0.218072705,0.044901131,0.117304205,0.068085658,0.065452034,0.06096192,0.053838183,0.054183577,0.05992574,0.064199983,0.055262931,0.044512564,0.0335895,0.023055004,0.01679475,0.019860116,0.493394353,0.506605647,0.446593558,0.391589673,0.035230118,0.060875572,0.065711078,0.29380019,0.135825922,0.205595372,0.19406787,0.077799845,0.065495208,0.027415595,0.497625421,0.469346343,0.033028236,0.147871514,0.852128486,NA,NA,0.776141957,0.223858043,0.039979276,0.960020724,48219
